year,districtid,enrollment,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,districtnumber,nces_lea
2022,39120,829,0.4957780458383595,0.0012062726176115801,0.9746682750301568,0,0.020506634499396863,0.43546441495778043,0.015681544028950542,0.9384800965018094,0.010856453558504222,0.1097708082026538,100137,5304650
2023,39120,786,0.5063613231552163,0.001272264631043257,0.9809160305343512,0,0.01653944020356234,0.4020356234096692,0.008905852417302799,0.9440203562340967,0.008905852417302799,0.11068702290076336,100137,5304650
2024,39120,778,0.512853470437018,0,0.9845758354755784,0,0.014138817480719794,0.4305912596401028,0.007712082262210797,0.9241645244215938,0.006426735218508998,0.11311053984575835,100137,5304650
2025,39120,743,0.4993270524899058,0,0.9865410497981157,0,0.013458950201884253,0.43741588156123823,0.005383580080753701,0.9300134589502019,0.006729475100942127,0.11843876177658143,100137,5304650
2015,39200,3748,0.4978655282817503,8.004268943436499e-4,0.9207577374599787,0.004268943436499467,0.07337246531483457,0.33938100320170755,0,0.8415154749199573,0.0010672358591248667,0.12219850586979722,100096,5303150
2016,39200,3798,0.5034228541337546,5.26592943654555e-4,0.9204844655081622,0.003686150605581885,0.07424960505529225,0.33965244865718797,0,0.8512374934175883,0.006582411795681938,0.13191153238546605,100096,5303150
2017,39200,3818,0.49319015191199583,7.85751702462022e-4,0.9227344159245678,0.003143006809848088,0.07228915662650602,0.34861183865898376,2.6191723415400735e-4,0.8648507071765322,0.009690937663698272,0.142221058145626,100096,5303150
2018,39200,3829,0.492817968137895,7.834943849569079e-4,0.9253068686341082,0.0031339775398276314,0.0697310002611648,0.34055889266126926,0.011230086184382345,0.8594933402977278,0.010968921389396709,0.14625228519195613,100096,5303150
2019,39200,3744,0.48504273504273504,0.0010683760683760685,0.9257478632478633,0.002403846153846154,0.0686431623931624,0.32051282051282054,0.017361111111111112,0.8533653846153846,0.011485042735042736,0.14797008547008547,100096,5303150
2020,39200,3759,0.48496940675711625,7.980845969672786e-4,0.9271082734769885,0.0031923383878691143,0.06650704974727321,0.3216280925778133,0.01968608672519287,0.8387869114126097,0.01303538175046555,0.1487097632349029,100096,5303150
2021,39200,3642,0.4813289401427787,8.237232289950577e-4,0.9387699066447007,0.0032948929159802307,0.05546403075233388,0.31658429434376717,0.020318506315211423,0.8325096101043383,0.012904997254255904,0.15211422295442065,100096,5303150
2022,39200,3660,0.4849726775956284,0.001366120218579235,0.9330601092896175,0.004371584699453552,0.05792349726775956,0.3010928961748634,5.46448087431694e-4,0.8491803278688524,0.013387978142076503,0.16010928961748633,100096,5303150
2023,39200,3613,0.4937724882369222,0.0033213396069748133,0.9338499861610849,0.00498200941046222,0.05646277331857182,0.3086078051480764,0.02933849986161085,0.880708552449488,0.018544146138942705,0.1760309991696651,100096,5303150
2024,39200,3639,0.49601538884308877,0.005221214619400934,0.9356966199505359,0.005221214619400934,0.052212146194009344,0.3267381148667216,0.028579280021984062,0.8887056883759274,0.01978565539983512,0.17724649629018963,100096,5303150
2025,39200,3586,0.4966536530953709,0.0050195203569436695,0.9341885108756275,0.007250418293363078,0.05242610150585611,0.3271054099274958,0.03541550474065811,0.8552704963747908,0.019799219185722253,0.17986614612381482,100096,5303150
2015,39201,6701,0.4773914341143113,0.0011938516639307566,0.919415012684674,0.007760035815549918,0.07088494254588867,0.24190419340396957,0.005521563945679749,0.8355469332935382,0.004178480823757648,0.1422175794657514,100260,5308670
2016,39201,6809,0.48186224115141724,0.001174915552944632,0.9202526068438831,0.009693053311793215,0.06829196651490674,0.3132618593038625,0.005287119988250845,0.8732559847260978,0.005580848876487002,0.1525921574386841,100260,5308670
2017,39201,6836,0.48346986541837333,7.314218841427735e-4,0.9201287302516091,0.010093622001170276,0.06875365710942072,0.32445874780573436,0.004095962551199532,0.8529842012873026,0.005705090696313634,0.14789350497366882,100260,5308670
2018,39201,6879,0.4856810582933566,0.0011629597325192615,0.9242622474196831,0.009303677860154092,0.06527111498764356,0.32591946503852304,0.01264718709114697,0.8403837767117314,0.007995348161069922,0.15481901439162668,100260,5308670
2019,39201,6857,0.49248942686305963,0.0010208546011375237,0.9254776141169607,0.00816683680910019,0.06460551261484614,0.3155899081230859,0.022604637596616597,0.8630596470759807,0.010062709639784163,0.15837829954790725,100260,5308670
2020,39201,6807,0.4902306449243426,0.001909798736594682,0.92346114294109,0.007786102541501395,0.06566769501983252,0.2961657117672984,0.026296459526957545,0.8038783605112384,0.011164977229322757,0.14690759512266785,100260,5308670
2021,39201,6724,0.49018441403926233,0.001933372992266508,0.9271267102914932,0.007584770969660916,0.06201665675193337,0.2992266508030934,0.032123735871505056,0.7980368828078525,0.010559190957763236,0.14351576442593694,100260,5308670
2022,39201,6515,0.48779739063699157,0.001074443591711435,0.9270913277052955,0.007060629316960859,0.06262471220260936,0.3102072141212586,0.031772831926323866,0.7329240214888718,0.011051419800460476,0.1479662317728319,100260,5308670
2023,39201,6376,0.48431618569636137,0.0015683814303638645,0.9276976160602258,0.007214554579673777,0.06053952321204517,0.3301442910915935,0.03230865746549561,0.8045796737766625,0.012547051442910916,0.15150564617314932,100260,5308670
2024,39201,6227,0.4877147904287779,0.0020876826722338203,0.9288581981692628,0.006263048016701462,0.05877629677212141,0.3354745463304962,0.03051228520957122,0.8140356511964028,0.015095551629998394,0.1544885177453027,100260,5308670
2025,39201,6169,0.4948938239585022,0.0022694115739990274,0.9289998378991733,0.00648403306856865,0.05803209596368941,0.3334414005511428,3.242016534284325e-4,0.8759928675636246,0.01945209920570595,0.1398930134543686,100260,5308670
2015,39202,4471,0.49116528740773874,0.0033549541489599644,0.7664951912323865,0.010064862446879893,0.0970700067099083,0.31402370834265264,0.034667859539252964,0.9344665622903153,0.014761798255423843,0.12636993961082532,100269,5308970
2016,39202,4604,0.4917463075586447,0.004995655951346655,0.737619461337967,0.009774109470026065,0.12662901824500433,0.35968722849695917,0,0.819721980886186,0.01629018245004344,0.12402258905299739,100269,5308970
2017,39202,4610,0.49197396963123646,0.0017353579175704988,0.7555314533622559,0.007592190889370932,0.11171366594360087,0.3772234273318872,0,0.8260303687635575,0.019522776572668113,0.13210412147505424,100269,5308970
2018,39202,4592,0.49368466898954705,0.004137630662020906,0.7554442508710801,0.006968641114982578,0.11454703832752614,0.37347560975609756,0.025261324041811847,0.8797909407665505,0.021559233449477352,0.13087979094076654,100269,5308970
2019,39202,4518,0.49203187250996017,0.0037627268702965914,0.7589641434262948,0.0099601593625498,0.11199645861000443,0.38224878264718903,0.02213368747233289,0.9001770694997787,0.023683045595396194,0.1438689685701638,100269,5308970
2020,39202,4599,0.4831485105457708,0.004131332898456186,0.76103500761035,0.009784735812133072,0.11980865405522939,0.3485540334855403,0.05588171341595999,0.8799739073711677,0.023918243096325287,0.13894324853228962,100269,5308970
2021,39202,4579,0.49093688578292205,0.007425202009172308,0.7451408604498799,0.011137803013758463,0.13671107228652543,0.3297663245250055,0.05197641406420616,0.826162917667613,0.022712382616291767,0.13125136492683992,100269,5308970
2022,39202,4391,0.48462764746071507,0.008198588020951946,0.770211796857208,0.012070143475290366,0.12525620587565475,0.3322705534046914,0,0.8854475062628103,0.021862901389205193,0.13003871555454338,100269,5308970
2023,39202,4396,0.47907188353048225,0.018198362147406732,0.7845768880800728,0.011146496815286623,0.10441310282074613,0.33735213830755234,0.06437670609645132,0.873066424021838,0.024340309372156504,0.1321656050955414,100269,5308970
2024,39202,4117,0.48384746174398835,0.024532426524168083,0.8068982268642215,0.012630556230264756,0.06461015302404663,0.3441826572747146,0.07554044206946806,0.8756376001943162,0.025746903084770463,0.13626427009958708,100269,5308970
2025,39202,3670,0.4833787465940054,0.0051771117166212535,0.8686648501362397,0.009809264305177113,0.03814713896457766,0.3632152588555858,0.09863760217983651,0.8989100817438692,0.021798365122615803,0.14604904632152588,100269,5308970
2015,39203,1215,0.4691358024691358,0.0049382716049382715,0.720164609053498,0.022222222222222223,0.2419753086419753,0.2551440329218107,0.05432098765432099,0.7967078189300412,0.006584362139917695,0.13497942386831277,100104,5303510
2016,39203,1180,0.4728813559322034,0.00423728813559322,0.735593220338983,0.022033898305084745,0.22966101694915253,0.2771186440677966,0.07966101694915254,0.8101694915254237,0.011016949152542373,0.13050847457627118,100104,5303510
2017,39203,1207,0.487986743993372,0.0033140016570008283,0.7497928748964374,0.01739850869925435,0.22535211267605634,0.2908036454018227,0.06296603148301574,0.8053024026512013,0.009942004971002486,0.1259320629660315,100104,5303510
2018,39203,1185,0.4911392405063291,0.002531645569620253,0.7654008438818566,0.01350210970464135,0.21518987341772153,0.32151898734177214,0.04472573839662447,0.8194092827004219,0.01350210970464135,0.1308016877637131,100104,5303510
2019,39203,1199,0.49124270225187655,0.003336113427856547,0.7639699749791493,0.010842368640533779,0.21851542952460384,0.31359466221851545,0.041701417848206836,0.8240200166805671,0.011676396997497914,0.12844036697247707,100104,5303510
2020,39203,1181,0.47502116850127013,0.001693480101608806,0.7722269263336156,0.011854360711261643,0.20999153259949196,0.2938187976291279,0.03640982218458933,0.8281117696867062,0.02540220152413209,0.13124470787468248,100104,5303510
2021,39203,1108,0.4747292418772563,0.002707581227436823,0.7788808664259927,0.009927797833935019,0.20577617328519857,0.26624548736462095,0.02707581227436823,0.8068592057761733,0.02888086642599278,0.12815884476534295,100104,5303510
2022,39203,1101,0.4841053587647593,0.004541326067211626,0.7892824704813806,0.007266121707538601,0.19255222524977295,0.27338782924613986,0.04632152588555858,0.8683015440508629,0.0326975476839237,0.1298819255222525,100104,5303510
2023,39203,1102,0.47368421052631576,0.004537205081669692,0.7622504537205081,0.009981851179673321,0.2159709618874773,0.28402903811252267,0.03357531760435572,0.8239564428312159,0.028130671506352088,0.14519056261343014,100104,5303510
2024,39203,1101,0.4659400544959128,0.0036330608537693005,0.7593097184377838,0.009082652134423252,0.22434150772025432,0.3033605812897366,0.029064486830154404,0.7892824704813806,0.030881017257039057,0.1516802906448683,100104,5303510
2025,39203,1076,0.4674721189591078,0.0027881040892193307,0.7723048327137546,0.0055762081784386614,0.2137546468401487,0.3141263940520446,0.022304832713754646,0.7537174721189591,0.03717472118959108,0.14312267657992564,100104,5303510
2015,39204,1593,0.4645323289391086,6.277463904582549e-4,0.9315756434400502,0.011927181418706842,0.02824858757062147,0.3973634651600753,0,0.8675455116133082,0.008788449466415568,0.12115505335844319,100097,5303180
2016,39204,1592,0.4805276381909548,0.001256281407035176,0.9290201005025126,0.010050251256281407,0.03329145728643216,0.36809045226130654,0,0.8844221105527639,0.010050251256281407,0.12248743718592965,100097,5303180
2017,39204,1584,0.48737373737373735,6.313131313131314e-4,0.9255050505050505,0.010101010101010102,0.03598484848484849,0.3712121212121212,0,0.8592171717171717,0.012626262626262626,0.13952020202020202,100097,5303180
2018,39204,1568,0.5012755102040817,0.001913265306122449,0.9253826530612245,0.009566326530612245,0.035076530612244895,0.3718112244897959,0.01211734693877551,0.9406887755102041,0.012755102040816327,0.1447704081632653,100097,5303180
2019,39204,1561,0.5048046124279308,0.0032030749519538757,0.9224855861627163,0,0.042921204356181936,0.3830877642536835,0.008968609865470852,0.9019859064702114,0.008968609865470852,0.14798206278026907,100097,5303180
2020,39204,1580,0.5025316455696203,0.0012658227848101266,0.9278481012658227,0,0.039240506329113925,0.389873417721519,0.008227848101265823,0.8740506329113924,0.007594936708860759,0.14936708860759493,100097,5303180
2021,39204,1449,0.5010351966873706,0,0.9358178053830227,0.004140786749482402,0.033816425120772944,0.4113181504485852,0.00759144237405107,0.8847481021394065,0.010351966873706004,0.14423740510697033,100097,5303180
2022,39204,1515,0.497029702970297,0,0.9478547854785478,0.005280528052805281,0.0231023102310231,0.4382838283828383,0,0.8950495049504951,0.007920792079207921,0.13993399339933993,100097,5303180
2023,39204,1480,0.5006756756756757,0,0.9486486486486486,0.004054054054054054,0.02027027027027027,0.4574324324324324,0.010135135135135136,0.8885135135135135,0.006081081081081081,0.15202702702702703,100097,5303180
2024,39204,1405,0.49537366548042705,0.0014234875444839859,0.9423487544483986,0.0056939501779359435,0.024199288256227757,0.4825622775800712,0.008540925266903915,0.9188612099644128,0.0056939501779359435,0.1608540925266904,100097,5303180
2025,39204,1444,0.4903047091412742,0,0.9487534626038782,6.925207756232687e-4,0.024238227146814405,0.5145429362880887,0.007617728531855956,0.9148199445983379,0.02077562326869806,0.12396121883656509,100097,5303180
2015,39205,1347,0.4550853749072012,0.0022271714922048997,0.4929472902746845,0.02746844840386043,0.43207126948775054,0.13066072754268745,0,0.5723830734966593,0.007423904974016332,0.12175204157386786,100305,5310170
2016,39205,1360,0.4647058823529412,0.0014705882352941176,0.49264705882352944,0.03676470588235294,0.4198529411764706,0.11838235294117647,0,0.5897058823529412,0.011029411764705883,0.11397058823529412,100305,5310170
2017,39205,1374,0.45778748180494905,0.001455604075691412,0.5131004366812227,0.03566229985443959,0.40756914119359533,0.1346433770014556,0.002183406113537118,0.5967976710334789,0.012372634643377001,0.10116448326055313,100305,5310170
2018,39205,1336,0.46107784431137727,7.485029940119761e-4,0.530688622754491,0.0374251497005988,0.39146706586826346,0.1309880239520958,0.023203592814371257,0.5718562874251497,0.014970059880239521,0.10404191616766467,100305,5310170
2019,39205,1352,0.4556213017751479,0,0.540680473372781,0.03772189349112426,0.38461538461538464,0.11908284023668639,0.031804733727810654,0.5902366863905325,0.017011834319526627,0.1227810650887574,100305,5310170
2020,39205,1335,0.46441947565543074,7.49063670411985e-4,0.5415730337078651,0.03895131086142322,0.3767790262172285,0.10786516853932585,0.03445692883895131,0.5865168539325842,0.018726591760299626,0.12734082397003746,100305,5310170
2021,39205,1278,0.4671361502347418,7.82472613458529e-4,0.5586854460093896,0.036776212832550864,0.3615023474178404,0.12597809076682315,0,0.582942097026604,0.017996870109546165,0.12363067292644757,100305,5310170
2022,39205,1267,0.468034727703236,0.0023677979479084454,0.56353591160221,0.03314917127071823,0.3606945540647198,0.14601420678768745,0.027624309392265192,0.6156274664561957,0.022888713496448304,0.12312549329123915,100305,5310170
2023,39205,1300,0.47615384615384615,0.002307692307692308,0.5692307692307692,0.036923076923076927,0.3553846153846154,0.12461538461538461,0.026153846153846153,0.713076923076923,0.024615384615384615,0.13153846153846155,100305,5310170
2024,39205,1344,0.4739583333333333,0.002232142857142857,0.5848214285714286,0.03125,0.34077380952380953,0.13169642857142858,0.023809523809523808,0.7552083333333334,0.027529761904761904,0.13095238095238096,100305,5310170
2025,39205,1332,0.48348348348348347,7.507507507507507e-4,0.5818318318318318,0.03153153153153153,0.3385885885885886,0.1388888888888889,0.02702702702702703,0.6891891891891891,0.012762762762762763,0.11636636636636637,100305,5310170
2015,39207,3417,0.4849282996780802,2.92654375182909e-4,0.7175885279484928,0.028094820017559263,0.031314018144571264,0.43371378402107114,0.016973953760608722,0.9847819724904887,0.004389815627743635,0.10535557506584724,100284,5309480
