year,districtid,districtnumber,nces_lea,name,county,expectedtotest_n,metMATH_n,metMATH_pct,metMATH_Level1_pct,metMATH_Level2_pct,metMATH_Level3_pct,metMATH_Level4_pct,testedonly_metMATH_pct,noscore_MATH_pct,metELA_n,metELA_pct,metELA_Level1_pct,metELA_Level2_pct,metELA_Level3_pct,metELA_Level4_pct,testedonly_metELA_pct,noscore_ELA_pct,meantotalsalary,meancertbasesalary,meanexperience,enrollment,totalrev,tfedrev,tstaterev,c01,c05,c07,c08,c10,tlocalrev,t06,totalexp,tinstruction,tsupport,tcapex,pctfemale,pctblack,pcthispanic,pcttwomoreraces,pctwhite,pctesl,pcthighlycapable,pctfrpl,pctsection504,pctdisabilities,tsalaries,tsalariesinstruction,meantotalsalary_cpi_adjusted,meancertbasesalary_cpi_adjusted,totalrev_cpi_adjusted,tfedrev_cpi_adjusted,tstaterev_cpi_adjusted,c01_cpi_adjusted,c05_cpi_adjusted,c07_cpi_adjusted,c08_cpi_adjusted,c10_cpi_adjusted,tlocalrev_cpi_adjusted,t06_cpi_adjusted,totalexp_cpi_adjusted,tinstruction_cpi_adjusted,tsupport_cpi_adjusted,tcapex_cpi_adjusted,tsalaries_cpi_adjusted,tsalariesinstruction_cpi_adjusted
2025,16020,100208,5301380,Queets-Clearwater School District,Jefferson,,,,,,,,,,,,,,,,,,79920.5,76177,6.275,37,1444110,489196,803543,631176.73,63062.24,0,0,735.91,151370,16788.81,1473437,550780,751995,125557,0.4864864864864865,0,0.02702702702702703,0.05405405405405406,0.08108108108108109,0,0,0.7837837837837838,0,0.13513513513513514,485293.375,343542.875,58830.867335696974,56075.21200482214,1063034.4383250023,360105.66722122126,591501.9504573663,464620.1471213146,46421.209518607655,0,0,541.7161251620392,111426.08452905637,12358.534466553921,1084622.5520924835,405438.7186160644,553556.5728706332,92424.68715871527,357232.8772157036,252887.8736150165
2023,16046,100029,5300750,Brinnon School District,Jefferson,,,,,,,,,,,,,,,,,,68030.375,59498.875,10.174999952316284,74,2327000,340000,1644000,870000,85000,0,2000,4000,343000,290000,2176000,777000,912000,349000,0.41025641025641024,0,0.10256410256410256,0.08974358974358974,0.7564102564102564,0,0.01282051282051282,0.9102564102564102,0,0.11538461538461539,897000,456000,52914.86440289806,46278.958520366556,1809969.2889469415,264456.19176706497,1278723.4684266318,676696.7259921957,66114.04794176624,0,1555.6246574533234,3111.2493149066468,266789.62875324494,225565.57533073187,1692519.627309216,604360.1794206161,709364.8437987154,271456.5027256049,697697.6588678155,354682.4218993577
2024,16046,100029,5300750,Brinnon School District,Jefferson,,,,,,,,,,,,,,,,,,63230.77777777778,58797.88888888889,9.799999912579855,76,1976790,373247,1255890,750314.98,129778.86,0,2077.87,7841.86,347651,297314.18,1901971,805579,954903,34761,0.43243243243243246,0,0.12162162162162163,0.08108108108108109,0.7432432432432432,0,0.013513513513513514,0.6891891891891891,0,0.13513513513513514,951275.6875,519456.28125,47771.41398826934,44422.32707652278,1493482.3953890924,281991.42227135535,948836.045075707,566869.628856236,98049.08093609622,0,1569.8492328002128,5924.594851808188,262653.41702427337,224623.50261259096,1436955.976629074,608622.0866127154,721437.6943449888,26262.244116026606,718697.2275471373,392453.83233482565
2025,16046,100029,5300750,Brinnon School District,Jefferson,,,,,,,,,,,,,,,,,,80549,74010.625,13.987499999999999,73,1829879,213910,1269337,727814.8,105189.39,0,2058.07,15813.61,321631,287425.44,1920054,845878,905981,47158,0.4189189189189189,0,0.08108108108108109,0.05405405405405406,0.7432432432432432,0.013513513513513514,0.13513513513513514,0.7432432432432432,0,0.14864864864864866,1073221.75,584643.75,59293.517095401745,54480.50576268939,1347005.695527153,157462.86411845445,934380.9992591585,535757.1079229588,77431.735890202,0,1514.9810516397904,11640.672818719238,236758.16207415558,211578.85560706366,1413385.078313753,622665.4788218878,666908.3404090574,34713.82238370378,790017.1595026875,430366.4128089087
2016,16048,100209,5306990,Quilcene School District,Jefferson,13,6,0.316,0.2631578947368,0.3157894736842,0.1578947368421,0.1578947368421,0.3529411764705,0.1052631578947,11,0.611,0.1111111111111,0.2777777777777,0.3888888888888,0.2222222222222,0.6111111111111,0,41622.56,23412.25,4.834375,322,6391000,290000,5192000,3900000,274000,0,5000,2000,909000,679000,6202000,3520000,2114000,346000,0.4409937888198758,0,0.049689440993788817,0.062111801242236024,0.84472049689441,0,0,0.37267080745341613,0.018633540372670808,0.13043478260869565,2838000,1867000,41101.653856340046,23119.245800789224,6311016.664901661,286370.651356827,5127022.144291882,3851191.5182469846,270570.89128196763,0,4937.425023393569,1974.970009357428,897623.8692529509,670502.3181768467,6124381.999017383,3475947.2164690727,2087543.2998908013,341669.811618835,2802482.4432781897,1843634.5037351588
2017,16048,100209,5306990,Quilcene School District,Jefferson,18,3,0.158,0.578947368421,0.2631578947368,0.1578947368421,0,0.1578947368421,0,5,0.263,0.4736842105263,0.2631578947368,0.2105263157894,0.0526315789473,0.2631578947368,0,38253.527,21986.486,5.1608108,318,6599000,217000,5510000,4298000,323000,0,6000,2000,872000,691000,6161000,3915000,1921000,123000,0.46827794561933533,0,0.04833836858006042,0.08761329305135952,0.8277945619335347,0,0.021148036253776436,0.3323262839879154,0.021148036253776436,0.1540785498489426,2939000,1992000,36986.43870852457,21258.218016206283,6380418.439260609,209812.21417177637,5327489.862149714,4155635.467789378,312301.1298501556,0,5801.2593780214665,1933.7531260071557,843116.3629391198,668111.7050354723,5956926.504665043,3785321.7441590074,1857369.877529873,118925.81724944008,2841650.218667515,1926018.1135031271
2018,16048,100209,5306990,Quilcene School District,Jefferson,20,6,0.375,0.5625,0.0625,0.1875,0.1875,0.375,0,5,0.313,0.3125,0.375,0.1875,0.125,0.3125,0,44045.808,24098.356,4.7616438,417,7236000,256000,6079000,4663000,388000,0,14000,2000,901000,687000,7028000,4348000,2331000,159000,0.496551724137931,0.011494252873563218,0.059770114942528735,0.08045977011494253,0.825287356321839,0,0.03218390804597701,0.271264367816092,0.01839080459770115,0.135632183908046,3417000,2235000,41572.89670494764,22745.37601278776,6829741.449106828,241627.11594407796,5737700.147750194,4401200.162684513,366216.09760274313,0,13213.982903191762,1887.711843313109,850414.1854125556,648429.0181780529,6633419.417402265,4103885.547362699,2200128.153381428,150073.09154339216,3225155.6843004464,2109517.9849023996
2021,16048,100209,5306990,Quilcene School District,Jefferson,88,11,0.229,0.3125,0.1458333333333,0.125,0.1041666666666,0.3333333333333,0.3125,14,0.292,0.2291666666666,0.1666666666666,0.1458333333333,0.1458333333333,0.4242424242424,0.3125,58796.184,35585.329,4.8973685,634,9913000,455000,8278000,6396000,552000,0,19000,3000,1180000,1038000,9216000,5566000,3047000,267000,0.504601226993865,0.007668711656441718,0.049079754601226995,0.08588957055214724,0.8374233128834356,0.003067484662576687,0.006134969325153374,0.3052147239263804,0.019938650306748466,0.0843558282208589,4671000,3097000,51424.96512292074,31124.031837043363,8670217.088638155,397957.10434080096,7240195.406006925,5594139.866733545,482796.3112002685,0,16617.98897247301,2623.8929956536326,1032064.578290429,907866.9764961571,8060599.28264796,4868196.13793604,2665000.65258554,233526.47661317335,4085401.394232706,2708732.2025131
2023,16048,100209,5306990,Quilcene School District,Jefferson,,,,,,,,,,4,0.30799999833106995,0.3076923076923,0.3846153846153,0.3076923076923,0,0.3076923076923,0,90140.23809523809,78810.28571428571,10.628571406716393,726,11136000,668000,9277000,6981000,719000,0,21000,2000,1191000,906000,10610000,6577000,3388000,241000,0.4959514170040486,0.0020242914979757085,0.06680161943319839,0.08502024291497975,0.8137651821862348,0.0020242914979757085,0.03441295546558704,0.5060728744939271,0.030364372469635626,0.145748987854251,5678000,3839000,70112.18850483288,61299.611859042125,8661718.092700103,519578.63558940997,7215764.97359724,5429907.8668408245,559247.0643544697,0,16334.058903259895,1555.6246574533234,926374.483513454,704697.9698263555,8252588.80778988,5115671.686035253,2635228.1697259294,187452.77122312548,4416418.402509985,2986021.529981654
2024,16048,100209,5306990,Quilcene School District,Jefferson,,,,,,,,,,6,0.28600001335144043,0.333333333,0.285714286,0.238095238,0.047619048,0.315789474,0.095238095,95857.35,83107.65,11.042499984800816,632,10326024,426228,9056870,6947677.7,926929.63,0,19896.09,38920.7,737210,602880.4400000001,10481119,6206159,3653366,122258,0.4981132075471698,0.0018867924528301887,0.052830188679245285,0.07735849056603773,0.8358490566037736,0,0.0509433962264151,0.439622641509434,0.035849056603773584,0.1490566037735849,5828572.5,4037514.75,72421.07896825187,62788.567423529195,7801402.808778503,322019.03814866627,6842545.693942,5249032.185405319,700303.5649560777,0,15031.672636990761,29404.934396784807,556968.7001172571,455481.52492901625,7918578.45824702,4688808.224184447,2760150.448410335,92367.0044341987,4403538.271136029,3050378.2395948945
2025,16048,100209,5306990,Quilcene School District,Jefferson,,,,,,,,,,,,,,,,,,95891.48837209302,83196.88372093023,11.304651162790698,664,11378935,355366,10015930,7500234.88,1081695.93,0,21765.08,66808.13,899962,777060.69,10830169,6337044,3888791,92156,0.4791386271870794,0.004037685060565276,0.07537012113055182,0.06864064602960969,0.8344549125168237,0,0.052489905787348586,0.3297442799461642,0.039030955585464336,0.13189771197846567,6047659.5,4087308.75,70587.3891059382,61242.6702651942,8376231.572706864,261591.08115711602,7372899.932728491,5521053.086652949,796255.1504982245,0,16021.653193246184,49178.62416996887,662477.6500293231,572007.8623779274,7972275.394450459,4664808.08884422,2862606.5579826497,67837.6312734341,4451787.135165163,3008738.919692487
2016,16049,100044,5301290,Chimacum School District,Jefferson,77,22,0.31,0.3661971830985,0.3098591549295,0.1830985915492,0.1267605633802,0.3142857142857,0.0140845070422,38,0.528,0.1388888888888,0.3194444444444,0.4027777777777,0.125,0.5352112676056,0.0138888888888,41119.52,25046.51,7.844512,1089,14946000,895000,8996000,6629000,1122000,0,11000,9000,5055000,4183000,13705000,6367000,5710000,1105000,0.4941069809610154,0.008159564823209429,0.08522212148685404,0.06799637352674524,0.8087035358114234,0.010879419764279238,0.019945602901178604,0.5385312783318223,0.030825022665457842,0.13508612873980055,7201000,4125000,40604.90939958647,24733.053044535452,14758950.879928058,883799.079187449,8883415.10208971,6546038.096015194,1107958.1752495172,0,10862.335051465852,8887.365042108424,4991736.698650898,4130649.7745710607,13533481.989121774,6287317.0247893715,5638539.376715456,1091170.9301699789,7110879.518691419,4073375.6442996953
2017,16049,100044,5301290,Chimacum School District,Jefferson,62,27,0.3,0.4555555555555,0.2333333333333,0.1666666666666,0.1333333333333,0.3033707865168,0.0111111111111,39,0.433,0.2555555555555,0.3,0.3444444444444,0.0888888888888,0.438202247191,0.0111111111111,42786.112,25579.9,7.4423529,1064,15146000,759000,9166000,6759000,1143000,13000,11000,6000,5221000,4436000,14110000,6673000,6036000,820000,0.48555452003727867,0.0065237651444548,0.08201304753028892,0.07642124883504194,0.809878844361603,0.015843429636533086,0.046598322460391424,0.5051258154706431,0.036346691519105315,0.13886300093196646,7670000,4358000,41368.88891484614,24732.605793975225,14644312.42325219,733859.3113197156,8862390.576490793,6535118.689341182,1105139.9115130894,12569.39531904651,10635.642193039355,5801.2593780214665,5048062.53544168,4289064.433483872,13642628.303980483,6451967.304922875,5836066.934289595,792838.7816629338,7415943.2382374415,4213648.061569593
2018,16049,100044,5301290,Chimacum School District,Jefferson,74,14,0.197,0.5070422535211,0.281690140845,0.0704225352112,0.1267605633802,0.2,0.0140845070422,26,0.366,0.3661971830985,0.2535211267605,0.2394366197183,0.1267605633802,0.3714285714285,0.0140845070422,44668.628,25014.744,5.9378049,986,15077000,950000,8771000,6282000,1126000,10000,21000,6000,5356000,4620000,14455000,6673000,6143000,1140000,0.4748995983935743,0.0050200803212851405,0.08433734939759036,0.0783132530120482,0.8112449799196787,0.009036144578313253,0.055220883534136546,0.5180722891566265,0.040160642570281124,0.1495983935742972,7738000,4250000,42160.74905007378,23610.314253122768,14230515.73081587,896663.1255737267,8278560.28884964,5929302.899846475,1062781.7677852805,9438.559216565545,19820.974354787642,5663.135529939326,5055292.316392506,4360614.358053282,13643437.347545495,6298350.565214188,5798106.926736214,1075995.750688472,7303557.121778419,4011387.667040357
2021,16049,100044,5301290,Chimacum School District,Jefferson,47,19,0.328,0.3103448275862,0.3275862068965,0.2586206896551,0.0689655172413,0.3392857142857,0.0344827586206,22,0.386,0.3157894736842,0.2807017543859,0.2807017543859,0.1052631578947,0.3928571428571,0.0175438596491,54814.993,32024.074,7.1338235,733,14834000,1114000,9905000,7089000,1406000,16000,5000,5000,3815000,3448000,15244000,6559000,6630000,1522000,0.46938775510204084,0.0027210884353741495,0.09523809523809523,0.08707482993197278,0.7986394557823129,0.014965986394557823,0.044897959183673466,0.5346938775510204,0.02857142857142857,0.1891156462585034,7912000,4181000,47942.892063167645,28009.247820297875,12974276.232508663,974338.9323860491,8663220.040649744,6200259.148729535,1229731.1839630026,13994.095976819377,4373.1549927560545,4373.1549927560545,3336717.25947287,3015727.6830045753,13332874.941914659,5736704.719497393,5798803.520394528,1331188.3797949431,6920080.460537182,3656832.2049426134
2023,16049,100044,5301290,Chimacum School District,Jefferson,51,10,0.19599999487400055,0.3529411764705,0.3725490196078,0.1372549019607,0.0588235294117,0.2127659574468,0.078431372549,26,0.5099999904632568,0.235294117647,0.235294117647,0.392156862745,0.1176470588235,0.52,0.0196078431372,86542.75,78510.05,15.041666634877522,717,16852000,1992000,10565000,7272000,1495000,37000,4000,42000,4295000,3425000,16712000,7665000,6704000,1688000,0.43654114365411434,0.005578800557880056,0.11854951185495119,0.0794979079497908,0.7740585774058577,0.03486750348675035,0.04602510460251046,0.6094839609483961,0.026499302649930265,0.19665271966527198,8286000,4579000,67314.0179119093,61066.08481894665,13107693.363701703,1549402.1588235102,8217587.25299718,5656251.254500283,1162829.431446359,28779.05616288648,3111.2493149066468,32668.11780651979,3340703.951881012,2664007.225888816,12998799.63767997,5961931.499689861,5214453.851783539,1312947.2108906049,6444952.955829119,3561602.6532393834
2024,16049,100044,5301290,Chimacum School District,Jefferson,41,9,0.2199999988079071,0.365853659,0.341463415,0.12195122,0.097560976,0.236842105,0.073170732,19,0.46299999952316284,0.268292683,0.195121951,0.317073171,0.146341463,0.5,0.073170732,89585.19047619047,81586.80952380953,13.736507952213287,702,15895647,2101898,10972300,7068252.71,2121243.81,35399.39,21916.27,89353.7,2455976,3482725.04,15467075,7482994,7143530,1980450,0.4598337950138504,0.004155124653739612,0.1260387811634349,0.06786703601108034,0.7686980609418282,0.03462603878116344,0.038781163434903045,0.6135734072022161,0.037396121883656507,0.1883656509695291,8556909,4872329.5,67682.40676236173,61639.55894140129,12009302.433652254,1588002.600126236,8289670.064563123,5340127.675952551,1602618.5313377164,26744.55342879753,16557.936562606094,67507.51365237497,1855511.6727108704,2631229.6881412654,11685512.482693024,5653468.402714605,5397000.336876371,1496247.5578834007,6464820.719675071,3681088.1948942165
2025,16049,100044,5301290,Chimacum School District,Jefferson,66,13,0.19699999690055847,0.43939393939,0.30303030303,0.15151515152,0.04545454545,0.20967741935,0.06060606061,27,0.4090000092983246,0.22727272727,0.30303030303,0.36363636364,0.04545454545,0.43548387097,0.06060606061,97610.48333333334,89631.31666666667,14.669999999999998,680,16429261,1295322,12077474,7318305.88,2266630.6,0,22243.25,91731.46,2651262,4061278.39,16602070,8012423,7662960,2603144,0.46338028169014084,0.005633802816901409,0.1267605633802817,0.08028169014084507,0.7577464788732394,0.036619718309859155,0.035211267605633804,0.5957746478873239,0.04225352112676056,0.17746478873239438,9121202,5093563,71852.7711357736,65979.1680475036,12093864.206486948,953509.008815131,8890438.256071089,5387131.99177096,1668506.129561642,0,16373.642430474554,67525.1200101325,1951639.9796569669,2989577.519853141,12221071.91106105,5898083.6525107715,5640837.872119824,1916219.484609275,6714275.120952621,3749460.1400018097
2015,16050,100203,5306840,Port Townsend School District,Jefferson,113,32,0.41,0.2307692307692,0.3461538461538,0.2307692307692,0.1794871794871,0.4155844155844,0.0128205128205,52,0.667,0.1025641025641,0.2179487179487,0.4358974358974,0.2307692307692,0.6753246753246,0.0128205128205,40521.85,26440.46,7.319126,1235,15156000,1327000,8506000,6155000,1284000,16000,12000,5000,5323000,4463000,14739000,7794000,5229000,466000,0.5036144578313253,0.014457831325301205,0.0642570281124498,0.05461847389558233,0.8281124497991967,0.011244979919678716,0,0.5220883534136547,0.012048192771084338,0.1710843373493976,7904000,5139000,40521.85,26440.46,15155999.999999998,1327000,8506000,6155000,1284000,16000.000000000002,12000,5000,5323000,4463000,14738999.999999998,7794000.000000001,5229000,465999.99999999994,7904000.000000001,5139000
2017,16050,100203,5306840,Port Townsend School District,Jefferson,81,35,0.422,0.3373493975903,0.2048192771084,0.2530120481927,0.1686746987951,0.4375,0.0361445783132,59,0.686,0.0813953488372,0.1627906976744,0.406976744186,0.2790697674418,0.7375,0.0697674418604,43841.057,27568.974,7.1507772,1182,17710000,1257000,9976000,7505000,1380000,28000,12000,5000,6477000,5571000,21183000,9078000,5207000,4386000,0.49958228905597324,0.01086048454469507,0.07769423558897243,0.05179615705931495,0.8220551378446115,0.023391812865497075,0,0.5338345864661654,0.020050125313283207,0.17543859649122806,8780000,5821000,42388.890510603946,26655.794826655,17123383.930793364,1215363.8396954972,9645560.592523692,7256408.605341852,1334289.6569449373,27072.543764100177,11602.518756042933,4834.382815017889,6262459.498574173,5386469.332492932,20481346.23410479,8777305.43894648,5034526.263559629,4240720.605333692,8489176.223171415,5628188.473243826
